rxn name,EC,Substrate ,kcat value,Organism kcat,equilibrium constant,comment
NTD7,,,9.84,Escherichia coli,,
NTD8,3.1.3.5,dgmp[c]+h2o[c],0.2,Escherichia coli,,
NTD8,,,8.04,Escherichia coli,,
NTD9,3.1.3.5,gmp[c]+h2o[c],11,Escherichia coli,,
NTP1,3.6.1.15,atp[c]+h2o[c],0.29,Deinococcus radiodurans ,,Bacteria
NTP10,3.6.1.15,h2o[c]+itp[c],0.18,Deinococcus radiodurans ,,Bacteria
NTP3,3.6.1.15,gtp[c]+h2o[c],0.32,Deinococcus radiodurans ,,Bacteria
NTP5,3.6.1.15,ctp[c]+h2o[c],0.59,Deinococcus radiodurans ,,Bacteria
NTPP1,,dgtp[c]+h2o[c],NaN,,,
NTPP10,3.6.1.19,ditp[c]+h2o[c],NaN,,,
NTPP11,3.6.1.19,h2o[c]+xtp[c],NaN,,,
NTPP2,,gtp[c]+h2o[c],NaN,,,
NTPP3,,dctp[c]+h2o[c],NaN,,,
NTPP4,,ctp[c]+h2o[c],NaN,,,
NTPP5,,datp[c]+h2o[c],NaN,,,
NTPP6,,atp[c]+h2o[c],NaN,,,
NTPP7,,dttp[c]+h2o[c],NaN,,,
NTPP8,,h2o[c]+utp[c],NaN,,,
NTPP9,3.6.1.19,h2o[c]+itp[c],NaN,,,
NTPTP1,3.1.5.1,dgtp[c]+h2o[c],4000,Escherichia coli,,
NTPTP2,3.1.5.1,gtp[c]+h2o[c],4000,Escherichia coli,,
O2Stex,,o2s[e],NaN,,,
O2Stex_rev,,o2s[p],NaN,,,
O2tex,,o2[e],NaN,,,
O2tex_rev,,o2[p],NaN,,,
O2tpp,,o2[p],NaN,,,
O2tpp_rev,,o2[c],NaN,,,
OAADC,4.1.1.3,h[c]+oaa[c],7500,Pseudomonas aeruginosa ,,Proteobacteria
OBTFL,,2obut[c]+coa[c],NaN,,,
OCBT,2.1.3.3,cbp[c]+orn[c],3400,Enterococcus faecalis ,,Bacteria
OCBT_rev,2.1.3.3,citr-L[c]+h[c]+pi[c],90,Enterococcus faecalis ,,Bacteria
OCTAtex,,octa[e],NaN,,,
OCTAtex_rev,,octa[p],NaN,,,
OCTDPS,,frdp[c]+ipdp[c],NaN,,,
OGMEACPD,4.2.1.59,hgmeACP[c],NaN,,,
OGMEACPR,1.1.1.100,h[c]+nadph[c]+ogmeACP[c],0.59,Escherichia coli,,
OGMEACPS,,h[c]+malACP[c]+malcoame[c],NaN,,,
OHPBAT,2.6.1.52,glu-L[c]+ohpb[c],NaN,,,
OHPBAT_rev,2.6.1.52,akg[c]+phthr[c],NaN,,,
OMCDC,,3c4mop[c]+h[c],NaN,,,
OMPDC,4.1.1.23,h[c]+orot5p[c],42,Escherichia coli,,
OPHBDC,,3ophb[c]+h[c],NaN,,,
OPHHX,,2oph[c]+o2[c],NaN,,,
OPHHX3,,2oph[c]+atp[c]+h2o[c]+nad[c],NaN,,,
OPMEACPD,4.2.1.59,hpmeACP[c],NaN,,,
OPMEACPR,1.1.1.100,h[c]+nadph[c]+opmeACP[c],0.59,Escherichia coli,,
OPMEACPS,2.3.1.41,gmeACP[c]+h[c]+malACP[c],0.011,Escherichia coli,,
ORNabcpp,,atp[c]+h2o[c]+orn[p],NaN,,,
ORNDC,4.1.1.17,h[c]+orn[c],3.4,Escherichia coli,,
ORNtex,,orn[e],NaN,,,
ORNtex_rev,,orn[p],NaN,,,
OROTtex,,orot[e],NaN,,,
OROTtex_rev,,orot[p],NaN,,,
ORPT,2.4.2.10,orot5p[c]+ppi[c],0.28,Mycobacterium tuberculosis ,,Bacteria
ORPT_rev,2.4.2.10,orot[c]+prpp[c],0.61,Mycobacterium tuberculosis,,Bacteria
OXAMTC,2.1.3.5,oxur[c]+pi[c],NaN,,,
P5CD,1.5.1.12,1pyr5c[c]+h2o[c]+nad[c],NaN,,,
P5CR,1.5.1.2,1pyr5c[c]+h[c]+nadph[c],451.7,Mycobacterium tuberculosis,,Bacteria
P5CR,,,0.00983,Mycobacterium tuberculosis,,Bacteria
P5CR,,,321.6,Mycobacterium tuberculosis,,Bacteria
P5CR,,,4000,Mycobacterium tuberculosis,,Bacteria
P5CR,,,340,Streptococcus pyogenes ,,Bacteria
PA120abcpp,,atp[c]+h2o[c]+pa120[c],NaN,,,
PA140abcpp,,atp[c]+h2o[c]+pa140[c],NaN,,,
PA141abcpp,,atp[c]+h2o[c]+pa141[c],NaN,,,
PA160abcpp,,atp[c]+h2o[c]+pa160[c],NaN,,,
PA161abcpp,,atp[c]+h2o[c]+pa161[c],NaN,,,
PA180abcpp,,atp[c]+h2o[c]+pa180[c],NaN,,,
PA181abcpp,,atp[c]+h2o[c]+pa181[c],NaN,,,
PACALDt2rpp,,h[p]+pacald[p],NaN,,,
PACALDt2rpp_rev,,h[c]+pacald[c],NaN,,,
PACALDtex,,pacald[e],NaN,,,
PACALDtex_rev,,pacald[p],NaN,,,
PANTS,6.3.2.1,ala-B[c]+atp[c]+pant-R[c],1.4,Escherichia coli,,
PAPA120,3.1.3.4,h2o[c]+pa120[c],NaN,,,
PAPA120pp,3.1.3.4,h2o[p]+pa120[p],NaN,,,
PAPA140,3.1.3.4,h2o[c]+pa140[c],NaN,,,
PAPA140pp,3.1.3.4,h2o[p]+pa140[p],NaN,,,
PAPA141,3.1.3.4,h2o[c]+pa141[c],NaN,,,
PAPA141pp,3.1.3.4,h2o[p]+pa141[p],NaN,,,
PAPA160,3.1.3.4,h2o[c]+pa160[c],NaN,,,
PAPA160pp,3.1.3.4,h2o[p]+pa160[p],NaN,,,
PAPA161,3.1.3.4,h2o[c]+pa161[c],NaN,,,
PAPA161pp,3.1.3.4,h2o[p]+pa161[p],NaN,,,
PAPA180,3.1.3.4,h2o[c]+pa180[c],NaN,,,
PAPA180pp,3.1.3.4,h2o[p]+pa180[p],NaN,,,
PAPA181,3.1.3.4,h2o[c]+pa181[c],NaN,,,
PAPA181pp,3.1.3.4,h2o[p]+pa181[p],NaN,,,
PAPPT3,2.7.8.13,udcpp[c]+ugmda[c],5.3,Bacillus subtilis,,Bacteria
PAPSR,1.8.4.8,paps[c]+trdrd[c],0.149,Bacillus subtilis,,Bacteria
PAPSR2,1.8.4.8,grxrd[c]+paps[c],3.5,Escherichia coli,,
PDE1,3.1.4.17,camp[c]+h2o[c],16.9,Saccharomyces cerevisiae,,Eukaryota
PDE4,3.1.4.17,35cgmp[c]+h2o[c],11.8,Saccharomyces cerevisiae,,Eukaryota
PDH,,coa[c]+nad[c]+pyr[c],NaN,,,
PDX5PO2,,nad[c]+pdx5p[c],NaN,,,
PDX5POi,1.4.3.5,o2[c]+pdx5p[c],0.13,Escherichia coli,,
PDX5POi,,,0.76,Escherichia coli,,
PDX5PS,,dxyl5p[c]+nad[c]+phthr[c],NaN,,,
PDXPP,,h2o[c]+pdx5p[c],NaN,,,
PE120abcpp,,atp[c]+h2o[c]+pe120[c],NaN,,,
PE140abcpp,,atp[c]+h2o[c]+pe140[c],NaN,,,
PE141abcpp,,atp[c]+h2o[c]+pe141[c],NaN,,,
PE160abcpp,,atp[c]+h2o[c]+pe160[c],NaN,,,
PE161abcpp,,atp[c]+h2o[c]+pe161[c],NaN,,,
PE180abcpp,,atp[c]+h2o[c]+pe180[c],NaN,,,
PE181abcpp,,atp[c]+h2o[c]+pe181[c],NaN,,,
PEAMNtex,,peamn[e],NaN,,,
PEAMNtex_rev,,peamn[p],NaN,,,
PERD,,4per[c]+nad[c],NaN,,,
PERD_rev,,h[c]+nadh[c]+ohpb[c],NaN,,,
PETNT161pp,,lipa[p]+pe161[p],NaN,,,
PETNT181pp,,lipa[p]+pe181[p],NaN,,,
PFK,2.7.1.11,atp[c]+f6p[c],0.037,Escherichia coli,,
PFK,,,62,Escherichia coli,,
PFK,,,5,Escherichia coli,,
PFK,,,60,Escherichia coli,,
PFK,,,110,Escherichia coli,,
PFK,,,167,Escherichia coli,,
PFK,,,185,Escherichia coli,,
PFK_3,2.7.1.11,atp[c]+s7p[c],0.037,Escherichia coli,,
PFK_3,,,62,Escherichia coli,,
PFL,,coa[c]+pyr[c],NaN,,,
PG120abcpp,,atp[c]+h2o[c]+pg120[c],NaN,,,
PG140abcpp,,atp[c]+h2o[c]+pg140[c],NaN,,,
PG141abcpp,,atp[c]+h2o[c]+pg141[c],NaN,,,
PG160abcpp,,atp[c]+h2o[c]+pg160[c],NaN,,,
PG161abcpp,,atp[c]+h2o[c]+pg161[c],NaN,,,
PG180abcpp,,atp[c]+h2o[c]+pg180[c],NaN,,,
PG181abcpp,,atp[c]+h2o[c]+pg181[c],NaN,,,
PGAMT,5.4.2.10,gam1p[c],0.52,Methanococcus maripaludis ,,Archaea
PGAMT_rev,5.4.2.10,gam6p[c],7.9,Escherichia coli,,
PGCD,1.1.1.95,3pg[c]+nad[c],13.5,Escherichia coli,,
PGI,5.3.1.9,g6p[c],42,Thermococcus litoralis,,Archaea
PGI_rev,5.3.1.9,f6p[c],650,Homo sapiens,,Eukaryota
PGI_rev,,,8.4,Pyrococcus furiosus,,Archaea
PGI_rev,,,26,Thermococcus litoralis,,Archaea
PGI_rev,,,32.4,Archaeoglobus fulgidus ,,Archaea
PGK,2.7.2.3,3pg[c]+atp[c],540,Pseudomonas sp. ,,Proteobacteria
PGK,,,519,Pseudomonas sp. ,,Proteobacteria
PGK_rev,2.7.2.3,13dpg[c]+adp[c],2630,Homo sapiens,,Eukaryota
PGK_rev,,,2633,Homo sapiens,,Eukaryota
PGL,3.1.1.31,6pgl[c]+h2o[c],NaN,,,
PGM,5.4.2.1,2pg[c],560.4395604396,Wolbachia sp. ,0.182,calculated kcat
PGM_rev,5.4.2.1,3pg[c],102,Wolbachia sp. ,,Proteobacteria
PGMT,5.4.2.2,g1p[c],95,Pseudomonas aeruginosa ,,Proteobacteria
PGMT,,,50,Pseudomonas aeruginosa ,,Proteobacteria
PGMT_rev,5.4.2.2,g6p[c],4.75,Pseudomonas aeruginosa ,20,Proteobacteria
PGMT_rev,,,2.5,Pseudomonas aeruginosa ,20,Proteobacteria
PGP120abcpp,,atp[c]+h2o[c]+pgp120[c],NaN,,,
PGP140abcpp,,atp[c]+h2o[c]+pgp140[c],NaN,,,
PGP141abcpp,,atp[c]+h2o[c]+pgp141[c],NaN,,,
PGP160abcpp,,atp[c]+h2o[c]+pgp160[c],NaN,,,
PGP161abcpp,,atp[c]+h2o[c]+pgp161[c],NaN,,,
PGP180abcpp,,atp[c]+h2o[c]+pgp180[c],NaN,,,
PGP181abcpp,,atp[c]+h2o[c]+pgp181[c],NaN,,,
PGPP120,3.1.3.27,h2o[c]+pgp120[c],24,Escherichia coli,,
PGPP120pp,3.1.3.27,h2o[p]+pgp120[p],24,Escherichia coli,,
PGPP140,3.1.3.27,h2o[c]+pgp140[c],24,Escherichia coli,,
PGPP140pp,3.1.3.27,h2o[p]+pgp140[p],24,Escherichia coli,,
PGPP141,3.1.3.27,h2o[c]+pgp141[c],24,Escherichia coli,,
PGPP141pp,3.1.3.27,h2o[p]+pgp141[p],24,Escherichia coli,,
PGPP160,3.1.3.27,h2o[c]+pgp160[c],24,Escherichia coli,,
PGPP160pp,3.1.3.27,h2o[p]+pgp160[p],24,Escherichia coli,,
PGPP161,3.1.3.27,h2o[c]+pgp161[c],24,Escherichia coli,,
PGPP161pp,3.1.3.27,h2o[p]+pgp161[p],24,Escherichia coli,,
PGPP180,3.1.3.27,h2o[c]+pgp180[c],24,Escherichia coli,,
PGPP180pp,3.1.3.27,h2o[p]+pgp180[p],24,Escherichia coli,,
PGPP181,3.1.3.27,h2o[c]+pgp181[c],24,Escherichia coli,,
PGPP181pp,3.1.3.27,h2o[p]+pgp181[p],24,Escherichia coli,,
PGSA120,2.7.8.5,cdpdddecg[c]+glyc3p[c],NaN,,,
PGSA140,2.7.8.5,cdpdtdecg[c]+glyc3p[c],NaN,,,
PGSA141,2.7.8.5,cdpdtdec7eg[c]+glyc3p[c],NaN,,,
PGSA160,2.7.8.5,cdpdhdecg[c]+glyc3p[c],NaN,,,
PGSA161,2.7.8.5,cdpdhdec9eg[c]+glyc3p[c],NaN,,,
PGSA180,2.7.8.5,cdpdodecg[c]+glyc3p[c],NaN,,,
PGSA181,2.7.8.5,cdpdodec11eg[c]+glyc3p[c],NaN,,,
PHEMEabcpp,,atp[c]+h2o[c]+pheme[c],NaN,,,
PHEMEtiex,,pheme[p],NaN,,,
PHEt2rpp,,h[p]+phe-L[p],NaN,,,
PHEt2rpp_rev,,h[c]+phe-L[c],NaN,,,
PHETA1,2.6.1.58,akg[c]+phe-L[c],NaN,,,
PHETA1_rev,2.6.1.58,glu-L[c]+phpyr[c],NaN,,,
PHEtex,,phe-L[e],NaN,,,
PHEtex_rev,,phe-L[p],NaN,,,
PIt2rpp,,h[p]+pi[p],NaN,,,
PIt2rpp_rev,,h[c]+pi[c],NaN,,,
PItex,,pi[e],NaN,,,
PItex_rev,,pi[p],NaN,,,
PIuabcpp,,atp[c]+h2o[c]+pi[p],NaN,,,
PLIPA1A120pp,3.1.1.32,h2o[p]+pa120[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1A120pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1A140pp,3.1.1.32,h2o[p]+pa140[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1A140pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1A141pp,3.1.1.32,h2o[p]+pa141[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1A141pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1A160pp,3.1.1.32,h2o[p]+pa160[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1A160pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1A161pp,3.1.1.32,h2o[p]+pa161[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1A161pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1A180pp,3.1.1.32,h2o[p]+pa180[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1A180pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1A181pp,3.1.1.32,h2o[p]+pa181[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1A181pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1E120pp,3.1.1.32,h2o[p]+pe120[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1E120pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1E140pp,3.1.1.32,h2o[p]+pe140[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1E140pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1E141pp,3.1.1.32,h2o[p]+pe141[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1E141pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1E160pp,3.1.1.32,h2o[p]+pe160[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1E160pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1E161pp,3.1.1.32,h2o[p]+pe161[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1E161pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1E180pp,3.1.1.32,h2o[p]+pe180[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1E180pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1E181pp,3.1.1.32,h2o[p]+pe181[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1E181pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1G120pp,3.1.1.32,h2o[p]+pg120[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1G120pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1G140pp,3.1.1.32,h2o[p]+pg140[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1G140pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1G141pp,3.1.1.32,h2o[p]+pg141[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1G141pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1G160pp,3.1.1.32,h2o[p]+pg160[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1G160pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1G161pp,3.1.1.32,h2o[p]+pg161[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1G161pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1G180pp,3.1.1.32,h2o[p]+pg180[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1G180pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA1G181pp,3.1.1.32,h2o[p]+pg181[p],0.65,Serratia sp. ,,Proteobacteria
PLIPA1G181pp,,,0.057,Serratia sp. ,,Proteobacteria
PLIPA2A120pp,3.1.1.4,h2o[p]+pa120[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2A120pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2A140pp,3.1.1.4,h2o[p]+pa140[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2A140pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2A141pp,3.1.1.4,h2o[p]+pa141[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2A141pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2A160pp,3.1.1.4,h2o[p]+pa160[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2A160pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2A161pp,3.1.1.4,h2o[p]+pa161[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2A161pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2A180pp,3.1.1.4,h2o[p]+pa180[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2A180pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2A181pp,3.1.1.4,h2o[p]+pa181[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2A181pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2E120pp,3.1.1.4,h2o[p]+pe120[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2E120pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2E140pp,3.1.1.4,h2o[p]+pe140[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2E140pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2E141pp,3.1.1.4,h2o[p]+pe141[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2E141pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2E160pp,3.1.1.4,h2o[p]+pe160[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2E160pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2E161pp,3.1.1.4,h2o[p]+pe161[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2E161pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2E180pp,3.1.1.4,h2o[p]+pe180[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2E180pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2E181pp,3.1.1.4,h2o[p]+pe181[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2E181pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2G120pp,3.1.1.4,h2o[p]+pg120[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2G120pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2G140pp,3.1.1.4,h2o[p]+pg140[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2G140pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2G141pp,3.1.1.4,h2o[p]+pg141[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2G141pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2G160pp,3.1.1.4,h2o[p]+pg160[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2G160pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2G161pp,3.1.1.4,h2o[p]+pg161[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2G161pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2G180pp,3.1.1.4,h2o[p]+pg180[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2G180pp,,,187,Dasyatis pastinaca ,,Eukaryota
PLIPA2G181pp,3.1.1.4,h2o[p]+pg181[p],26.7,Crotalus adamanteus ,,Eukaryota
PLIPA2G181pp,,,187,Dasyatis pastinaca ,,Eukaryota
PMANM,5.4.2.8,man1p[c],134.9,Sphingobium chungbukense ,,Proteobacteria
PMANM_rev,5.4.2.8,man6p[c],23.5017421603,Sphingobium chungbukense ,5.74,calculated kcat
PMDPHT,,5aprbu[c]+h2o[c],NaN,,,
PMEACPE,,h2o[c]+pmeACP[c],NaN,,,
PMPK,2.7.4.7,4ampm[c]+atp[c],0.4446153846,Escherichia coli,0.195,calculated kcat
PNTK,2.7.1.33,atp[c]+pnto-R[c],0.071,Escherichia coli,,
PNTK,,,1.14,Escherichia coli,,
PNTOtex,,pnto-R[e],NaN,,,
PNTOtex_rev,,pnto-R[p],NaN,,,
POAACR,,nadh[c]+poaac[c],NaN,,,
POR5,1.2.7.1,coa[c]+flxso[c]+pyr[c],0.1421052632,Methanococcus maripaludis ,1.90E+002,Archaea
POR5_rev,1.2.7.1,accoa[c]+co2[c]+flxr[c]+h[c],27,Methanococcus maripaludis ,,Archaea
POX,1.2.2.2,h2o[c]+pyr[c]+q8[c],NaN,,,
PPA,3.6.1.1,h2o[c]+ppi[c],42,Escherichia coli,,
PPA,,,76,Escherichia coli,,
PPA,,,390,Escherichia coli,,
PPA2,3.6.1.1,h2o[c]+pppi[c],16.7,Escherichia coli,,
PPAKr,2.7.2.1,adp[c]+ppap[c],1750,Salmonella enterica,,Proteobacteria
PPAKr_rev,2.7.2.1,atp[c]+ppa[c],1170,Salmonella enterica,,Proteobacteria
PPALtex,,ppal[e],NaN,,,
PPALtex_rev,,ppal[p],NaN,,,
PPALtpp,,ppal[c],NaN,,,
PPALtpp_rev,,ppal[p],NaN,,,
PPAtex,,ppa[e],NaN,,,
PPAtex_rev,,ppa[p],NaN,,,
PPBNGS,4.2.1.24,5aop[c],NaN,,,
PPC,4.1.1.31,co2[c]+h2o[c]+pep[c],540,Escherichia coli,,
PPCDC,4.1.1.36,4ppcys[c]+h[c],2.9,Homo sapiens,,Eukaryota
PPCK,4.1.1.49,atp[c]+oaa[c],38,Saccharomyces cerevisiae,,Eukaryota
PPCK,,,0.28,Saccharomyces cerevisiae,,Eukaryota
PPCSCT,,ppcoa[c]+succ[c],NaN,,,
PPGPPDP,3.1.7.2,h2o[c]+ppgpp[c],2.97,Mycobacterium tuberculosis ,,Bacteria
PPK2r,2.7.4.1,atp[c]+ppi[c],23.6,Escherichia coli,,
PPK2r_rev,2.7.4.1,adp[c]+pppi[c],10.5,Escherichia coli,,
PPKr,2.7.4.1,atp[c]+pi[c],23.6,Escherichia coli,,
PPKr_rev,2.7.4.1,adp[c]+ppi[c],10.5,Escherichia coli,,
PPM,5.4.2.7,r1p[c],113.3333333333,Bacillus cereus ,9.00E-002,calculated kcat
PPM_rev,5.4.2.7,r5p[c],10.2,Bacillus cereus ,,Bacteria
PPM2,5.4.2.7,2dr1p[c],173,Thermococcus kodakaraensis,,Archaea
PPM2_rev,5.4.2.7,2dr5p[c],0.0001441667,Thermococcus kodakaraensis,1.20E+006,calculated kcat
PPNCL2,6.3.2.5,4ppan[c]+ctp[c]+cys-L[c],2.9,Enterococcus faecalis ,,Bacteria
PPND,1.3.1.12,nad[c]+pphn[c],0.45,Escherichia coli,,
PPNDH,4.2.1.51,h[c]+pphn[c],1930,Escherichia coli,,
PPNDH,,,1932,Escherichia coli,,
PPPGO,1.3.3.4,o2[c]+pppg9[c],0.0034,Bacillus subtilis ,,Bacteria
PPPGO,,,0.00317,Bacillus subtilis ,,Bacteria
PPPGO,,,0.0131,Bacillus subtilis ,,Bacteria
PPPGO,,,14.1,Bacillus subtilis ,,Bacteria
PPPGO3,1.3.3.4,fum[c]+pppg9[c],0.0034,Bacillus subtilis ,,Bacteria
PPPGO3,,,0.00317,Bacillus subtilis ,,Bacteria
PPPGO3,,,0.0131,Bacillus subtilis ,,Bacteria
PPPGO3,,,14.1,Bacillus subtilis ,,Bacteria
PPPNt2rpp,,h[p]+pppn[p],NaN,,,
PPPNt2rpp_rev,,h[c]+pppn[c],NaN,,,
PPPNtex,,pppn[e],NaN,,,
PPPNtex_rev,,pppn[p],NaN,,,
PPS,2.7.9.2,atp[c]+h2o[c]+pyr[c],0.25,Sulfolobus solfataricus,,Archaea
PPS,,,0.326,Sulfolobus solfataricus,,Archaea
PPS,,,1330,Pyrococcus furiosus,,Archaea
PPS,,,0.41,Sulfolobus solfataricus,,Archaea
PPS,,,0.48,Sulfolobus solfataricus,,Archaea
PPS,,,1570,Pyrococcus furiosus,,Archaea
PPTtex,,ppt[e],NaN,,,
PPTtex_rev,,ppt[p],NaN,,,
PRAGSr,6.3.4.13,atp[c]+gly[c]+pram[c],7,Gallus gallus,,Eukaryota
PRAGSr_rev,6.3.4.13,adp[c]+gar[c]+h[c]+pi[c],2.3,Gallus gallus,,Eukaryota
PRAIi,5.3.1.24,pran[c],39,Escherichia coli,,
PRAIi,,,50,Escherichia coli,,
PRAIS,6.3.3.1,atp[c]+fpram[c],NaN,,,
PRAMPC,3.5.4.19,h2o[c]+prbamp[c],0.28,Methanothermobacter thermautotrophicus ,,Archaea
PRAMPC,,,0.29,Methanothermobacter thermautotrophicus ,,Archaea
PRAMPC,,,6.4,Methanothermobacter thermautotrophicus ,,Archaea
PRAMPC,,,9.9,Methanothermobacter thermautotrophicus ,,Archaea
PRASCSi,6.3.2.6,5aizc[c]+asp-L[c]+atp[c],NaN,,,
PRATPP,3.6.1.31,h2o[c]+prbatp[c],NaN,,,
PRFGS,6.3.5.3,atp[c]+fgam[c]+gln-L[c]+h2o[c],NaN,,,
PRMICI,5.3.1.16,prfp[c],NaN,,,
PRMICI_rev,5.3.1.16,prlp[c],NaN,,,
PROabcpp,,atp[c]+h2o[c]+pro-L[p],NaN,,,
PROD2,1.5.99.8,fad[c]+pro-L[c],NaN,,,
PROGLYtex,,progly[e],NaN,,,
PROGLYtex_rev,,progly[p],NaN,,,
PROt2rpp,,h[p]+pro-L[p],NaN,,,
PROt2rpp_rev,,h[c]+pro-L[c],NaN,,,
PROt4pp,,na1[p]+pro-L[p],NaN,,,
PROtex,,pro-L[e],NaN,,,
PROtex_rev,,pro-L[p],NaN,,,
PRPPS,2.7.6.1,atp[c]+r5p[c],0.66,Mycobacterium tuberculosis,,Bacteria
PRPPS,,,35.1,Mycobacterium tuberculosis,,Bacteria
PRPPS,,,37,Mycobacterium tuberculosis,,Bacteria
PRPPS,,,44.7,Mycobacterium tuberculosis,,Bacteria
PRPPS,,,60.68,Mycobacterium tuberculosis,,Bacteria
PRPPS_rev,2.7.6.1,amp[c]+h[c]+prpp[c],0.7594936709,Mycobacterium tuberculosis,0.869,Bacteria
PRPPS_rev,,,40.3912543153,Mycobacterium tuberculosis,0.869,Bacteria
PRPPS_rev,,,42.5776754891,Mycobacterium tuberculosis,0.869,Bacteria
PRPPS_rev,,,51.4384349827,Mycobacterium tuberculosis,0.869,Bacteria
PRPPS_rev,,,69.8273878021,Mycobacterium tuberculosis,0.869,Bacteria
PSCLYStex,,psclys[e],NaN,,,
PSCLYStex_rev,,psclys[p],NaN,,,
PSCVT,2.5.1.19,pep[c]+skm5p[c],26.4,Escherichia coli,,
PSCVT,,,14,Escherichia coli,,
